,id,title,author,year,publisher,issn,url,doi,abstract,keyword,pages,num_pages,publication_venue
80,@article: AGHAMOHAMMADI2020110800,Generating summaries for methods of event-driven programs: An Android case study,Alireza Aghamohammadi and Maliheh Izadi and Abbas Heydarnoori,2020,,0164-1212,https://www.sciencedirect.com/science/article/pii/S0164121220302065,https://doi.org/10.1016/j.jss.2020.110800,"The lack of proper documentation makes program comprehension a cumbersome process for developers. Source code summarization is one of the existing solutions to this problem. Many approaches have been proposed to summarize source code in recent years. A prevalent weakness of these solutions is that they do not pay much attention to interactions among elements of software. An element is simply a callable code snippet such as a method or even a clickable button. As a result, these approaches cannot be applied to event-driven programs, such as Android applications, because they have specific features such as numerous interactions between their elements. To tackle this problem, we propose a novel approach based on deep neural networks and dynamic call graphs to generate summaries for methods of event-driven programs. First, we collect a set of comment/code pairs from Github and train a deep neural network on the set. Afterward, by exploiting a dynamic call graph, the Pagerank algorithm, and the pre-trained deep neural network, we generate summaries. An empirical evaluation with 14 real-world Android applications and 42 participants indicates 32.3% BLEU4 which is a definite improvement compared to the existing state-of-the-art techniques. We also assessed the informativeness and naturalness of our generated summaries from developers’ perspectives and showed they are sufficiently understandable and informative","Source code summarization, Neural machine translation, Event-driven programs, Deep learning",110800,,Journal of Systems and Software
81,@article: MOSTAEEN2020110686,A machine learning based framework for code clone validation,Golam Mostaeen and Banani Roy and Chanchal K. Roy and Kevin Schneider and Jeffrey Svajlenko,2020,,0164-1212,https://www.sciencedirect.com/science/article/pii/S0164121220301394,https://doi.org/10.1016/j.jss.2020.110686,"A code clone is a pair of code fragments, within or between software systems that are similar. Since code clones often negatively impact the maintainability of a software system, several code clone detection techniques and tools have been proposed and studied over the last decade. However, the clone detection tools are not always perfect and their clone detection reports often contain a number of false positives or irrelevant clones from specific project management or user perspective. To detect all possible similar source code patterns in general, the clone detection tools work on the syntax level while lacking user-specific preferences. This often means the clones must be manually inspected before analysis in order to remove those false positives from consideration. This manual clone validation effort is very time-consuming and often error-prone, in particular for large-scale clone detection. In this paper, we propose a machine learning approach for automating the validation process. First, a training dataset is built by taking code clones from several clone detection tools for different subject systems and then manually validating those clones. Second, several features are extracted from those clones to train the machine learning model by the proposed approach. The trained algorithm is then used to automatically validate clones without human inspection. Thus the proposed approach can be used to remove the false positive clones from the detection results, automatically evaluate the precision of any clone detectors for any given set of datasets, evaluate existing clone benchmark datasets, or even be used to build new clone benchmarks and datasets with minimum effort. In an experiment with clones detected by several clone detectors in several different software systems, we found our approach has an accuracy of up to 87.4% when compared against the manual validation by multiple expert judges. The proposed method also shows better results in several comparative studies with the existing related approaches for clone classification","Code clones, Validation, Machine learning, Clone management",110686,,Journal of Systems and Software
82,@article: BORG2021102007,Video–based observation in impact evaluation,Simon Borg,2021,,0149-7189,https://www.sciencedirect.com/science/article/pii/S0149718921001026,https://doi.org/10.1016/j.evalprogplan.2021.102007,"This paper reviews the literature on the use of video–based observation (VBO) with particular attention to monitoring and evaluation (M&E) on development projects. While the use of video both as a research tool and as a strategy for supporting professional development is well–documented across several disciplines, the extent to which VBO has been utilized in M&E contexts is less clearly defined. In order to provide theoretically–grounded recommendations for the development and implementation of one organisation’s innovative VBO impact evaluation scheme, this review examines recent evidence of VBO in M&E contexts and draws on VBO literature more generally to identify its advantages and challenges together with advice for enhancing its effectiveness. Based on this analysis, the paper highlights a number of practical issues that should be considered when VBO is being developed for M&E in development contexts, particularly where videos are being made by participants themselves. The value of VBO in responding to COVID–19 and reducing carbon emissions is also noted","Video-based observation, Training, Impact, Evaluation, Professional development",102007,,Evaluation and Program Planning
83,@article: ENSMINGER2015124,Case study of an evaluation coaching model: Exploring the role of the evaluator,David C. Ensminger and Leanne M. Kallemeyn and Tania Rempert and James Wade and Megan Polanin,2015,,0149-7189,https://www.sciencedirect.com/science/article/pii/S014971891500004X,https://doi.org/10.1016/j.evalprogplan.2015.01.002,"This study examined the role of the external evaluator as a coach. More specifically, using an evaluative inquiry framework (Preskill and Torres, 1999a, Preskill and Torres, 1999b), it explored the types of coaching that an evaluator employed to promote individual, team and organizational learning. The study demonstrated that evaluation coaching provided a viable means for an organization with a limited budget to conduct evaluations through support of a coach. It also demonstrated how the coaching processes supported the development of evaluation capacity within the organization. By examining coaching models outside of the field of evaluation, this study identified two forms of coaching — results coaching and developmental coaching — that promoted evaluation capacity building and have not been previously discussed in the evaluation literature","Case study, Evaluation capacity building, Evaluation coaching, Evaluator role, Organizational learning",124-136,,Evaluation and Program Planning
84,@article: KOCAMAN2021100058,Spark NLP: Natural Language Understanding at Scale,Veysel Kocaman and David Talby,2021,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963821000063,https://doi.org/10.1016/j.simpa.2021.100058,"Spark NLP is a Natural Language Processing (NLP) library built on top of Apache Spark ML. It provides simple, performant & accurate NLP annotations for machine learning pipelines that can scale easily in a distributed environment. Spark NLP comes with 1100+ pretrained pipelines and models in more than 192+ languages. It supports nearly all the NLP tasks and modules that can be used seamlessly in a cluster. Downloaded more than 2.7 million times and experiencing 9x growth since January 2020, Spark NLP is used by 54% of healthcare organizations as the world’s most widely used NLP library in the enterprise","Spark, Natural language processing, Deep learning, Tensorflow, Cluster",100058,,Software Impacts
85,@article: ZHAO2021100081,OpenICS: Open image compressive sensing toolbox and benchmark,Jonathan Zhao and Márk Lakatos-Tóth and Matthew Westerham and Zhikang Zhang and Avi Moskoff and Fengbo Ren,2021,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963821000282,https://doi.org/10.1016/j.simpa.2021.100081,"The real-world application of image compressive sensing is largely limited by the lack of standardization in implementation and evaluation. To address this limitation, we present OpenICS, an image compressive sensing toolbox that implements multiple popular image compressive sensing algorithms into a unified framework with a standardized user interface. Furthermore, a corresponding benchmark is also proposed to provide a fair and complete evaluation of the implemented algorithms. We hope this work can serve the growing research community of compressive sensing and the industry to facilitate the development and application of image compressive sensing","Compressive sensing, Computer vision, Machine learning, Signal processing, Image processing",100081,,Software Impacts
86,@article: GUIBON2022100237,Few-shot emotion recognition in conversation with sequential prototypical networks,Gaël Guibon and Matthieu Labeau and Luce Lefeuvre and Chloé Clavel,2022,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963822000100,https://doi.org/10.1016/j.simpa.2022.100237,"Detecting emotions in a conversational context benefits several industrial cases such as customer service, user appraisal from speech recognition, and so on. However, in most cases, research data differ from real data due to them being private, confidential, or difficult to label. In this work we present ProtoSeq, an adaptation of the Prototypical Networks to enable dealing with sequences in a few-shot learning way, reducing the need for labeling confidential data","Few-shot learning, Sequence labeling, Emotion recognition in conversation, Pytorch, Prototypical networks",100237,,Software Impacts
87,@article: KHAIRUDDIN2022100226,Web application with data centric approach to ship powering prediction using deep learning,Jauhari Khairuddin and Adi Maimun and Kazuo Hiekata and Chee Loon Siow and Arifah Ali,2022,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963822000057,https://doi.org/10.1016/j.simpa.2022.100226,"This work describes an AI-based web application to predict passenger ship powering requirements. The data centric approach is developed based on the actual passenger ship design data as a design tool to assist naval architects to quickly estimate the ship brake power. It emphasised on the preliminary design stage to minimise design tasks and laborious calculations. Based on the study, it is observed that the model shows good agreement to the existing empirical method results with 10% mean absolute errors. Significantly, this presents the approach ability to facilitate faster and effective preliminary design, and scalability for large and complex systems","Ship design, Simulation, Artificial Intelligence, Deep Learning, Data centric, Web application",100226,,Software Impacts
88,@article: ELHACHIMI2022100240,Data Science Toolkit: An all-in-one python library to help researchers and practitioners in implementing data science-related algorithms with less effort,Chouaib {El Hachimi} and Salwa Belaqziz and Saïd Khabba and Abdelghani Chehbouni,2022,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963822000124,https://doi.org/10.1016/j.simpa.2022.100240,"Data Science Toolkit (DST) is a python library built as a wrapper layer on top of several libraries to increase the abstraction level of the code, making its users more efficient and productive. The current version is widely used in our ongoing research activities that focus on optimizing agricultural management practices using artificial intelligence. DST adopts an object-oriented approach in implementing data science algorithms and is therefore composed of multiple classes such as the DataFrame class that adds additional functionalities to the standard pandas dataframe and the Model class that facilitates the building, training, and evaluation of machine learning models","Data science, Machine learning, Data processing, Data visualization, Data representation",100240,,Software Impacts
89,@article: SHEDLIGERI2021100064,CodedRecon: Video reconstruction for coded exposure imaging techniques,Prasan Shedligeri and Anupama S and Kaushik Mitra,2021,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963821000129,https://doi.org/10.1016/j.simpa.2021.100064,"We present CodedRecon, a deep learning based framework for video reconstruction from coded exposure imaging techniques. It is a fully differentiable framework consisting of a coded exposure sensor simulation module and a deep-neural network module that learns to reconstruct the video sequence from the input coded exposure measurement. The reconstruction neural network is fully-convolutional and incorporates a spatially varying convolutional layer for exposure aware feature extraction from coded exposure measurements. The users can input measurements from both global and pixel-wise coded exposure techniques and reconstruct a video sequence with 16 frames per input measurement. The framework can be used for benchmarking various coded exposure techniques and the framework’s spatially varying convolutional layer can facilitate further research in the field","Computational photography, Video reconstruction, Coded exposure techniques",100064,,Software Impacts
90,@article: HASANI2022100210,"COV-ADSX: An Automated Detection System using X-ray Images, Deep Learning, and XGBoost for COVID-19",Sharif Hasani and Hamid Nasiri,2022,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963821000932,https://doi.org/10.1016/j.simpa.2021.100210,"Following the COVID-19 pandemic, scientists have been looking for different ways to diagnose COVID-19, and these efforts have led to a variety of solutions. One of the common methods of detecting infected people is chest radiography. In this paper, an Automated Detection System using X-ray images (COV-ADSX) is proposed, which employs a deep neural network and XGBoost to detect COVID-19. COV-ADSX was implemented using the Django web framework, which allows the user to upload an X-ray image and view the results of the COVID-19 detection and image’s heatmap, which helps the expert to evaluate the chest area more accurately","Chest X-ray Images, COVID-19, Deep Neural Networks, DenseNet169, XGBoost",100210,,Software Impacts
91,@article: KIM2021100054,Open-source toolkit for end-to-end Korean speech recognition,Soohwan Kim and Seyoung Bae and Cheolhwang Won,2021,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963821000026,https://doi.org/10.1016/j.simpa.2021.100054,"A modular and extensible end-to-end Korean automatic speech recognition (ASR) toolkit based on the deep learning library PyTorch called as KoSpeech11This paper is written based on our technical report available at: https://arxiv.org/abs/2009.03092. was released as an opensource software. Several ASR open-source toolkits have been released, but all of them deal with non-Korean languages. For this reason, The purpose of KoSpeech is to provide a customizable training environment for Korean ASR researchers. Furthermore, KoSpeech provides more than fifty options. Researchers can conveniently customize various hyperparameters. Because of these advantages, KoSpeech can be a very useful toolkit for Korean ASR researchers and could be a guideline for those who research Korean speech recognition","End-to-End (E2E), Korean, Automatic speech recognition (ASR), Open-source software, Speech processing",100054,,Software Impacts
92,@article: ALVAREZGONZALEZ2021100179,Emotion-Core: An Open Source framework for emotion detection research,Nurudin Alvarez-Gonzalez and Andreas Kaltenbrunner and Vicenç Gómez,2021,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963821000774,https://doi.org/10.1016/j.simpa.2021.100179,"Identifying emotions from text is crucial for a variety of real world tasks. We describe Emotion-Core, an Open-Source framework for training, evaluating, and showcasing textual Emotion Detection models. Our framework is composed of two components: Emotion Classification and EmotionUI, which allow researchers to easily extend and reuse existing emotion detection solutions. We discuss the potential impact of our software project, including a recent publication in the findings of the International conference on Empirical Methods in Natural Language Processing (EMNLP 2021). Our code is available and free to use for interested researchers","Natural language processing, Emotion detection, Multilabel classification, Research showcase",100179,,Software Impacts
93,@article: BELOUSOV2021100115,MobileStyleGAN.pytorch: PyTorch-based toolkit to compress StyleGAN2 model,Sergei Belousov,2021,,2665-9638,https://www.sciencedirect.com/science/article/pii/S2665963821000452,https://doi.org/10.1016/j.simpa.2021.100115,"In recent years, the use of Generative Adversarial Networks (GANs) has become very popular in generative image modeling. While style-based GAN architectures yield state-of-the-art results in high-fidelity image synthesis, computationally, they are highly complex. In our work, we focus on the performance optimization of style-based generative models. We introduce an open-source toolkit called MobileStyleGAN.pytorch to compress the StyleGAN2 model","Image synthesis, StyleGAN, MobileStyleGAN, Generative Adversarial Networks, CNN compression",100115,,Software Impacts
94,@article: ZHANG2021103021,MeshingNet3D: Efficient generation of adapted tetrahedral meshes for computational mechanics,Zheyan Zhang and Peter K. Jimack and He Wang,2021,,0965-9978,https://www.sciencedirect.com/science/article/pii/S0965997821000508,https://doi.org/10.1016/j.advengsoft.2021.103021,"We describe a new algorithm for the generation of high quality tetrahedral meshes using artificial neural networks. The goal is to generate close-to-optimal meshes in the sense that the error in the computed finite element (FE) solution (for a target system of partial differential equations (PDEs)) is as small as it could be for a prescribed number of nodes or elements in the mesh. In this paper we illustrate and investigate our proposed approach by considering the equations of linear elasticity, solved on a variety of three-dimensional geometries. This class of PDE is selected due to its equivalence to an energy minimization problem, which therefore allows a quantitative measure of the relative accuracy of different meshes (by comparing the energy associated with the respective FE solutions on these meshes). Once the algorithm has been introduced it is evaluated on a variety of test problems, each with its own distinctive features and geometric constraints, in order to demonstrate its effectiveness and computational efficiency","Optimal mesh generation, Finite element methods, Machine learning, Artificial neural networks",103021,,Advances in Engineering Software
95,@article: SIM2021102957,GANs and DCGANs for generation of topology optimization validation curve through clustering analysis,Eun-A Sim and Seunghye Lee and Jeongmin Oh and Jaehong Lee,2021,,0965-9978,https://www.sciencedirect.com/science/article/pii/S0965997820310036,https://doi.org/10.1016/j.advengsoft.2020.102957,"This paper presents a novel combination of Generative Adversarial Networks (GANs) and Clustering Analysis (CA) for topology optimization. Based on the results from the topology analysis, new data are generated by the GANs and Deep Convolutional GANs (DCGANs). K-means Clustering Analysis is employed to select optimized valid data with the minimum compliance and the discreteness of design variables out of generated data through the GANs and the DCGANs. Finally, a Topology Optimization Validation Curve (TOVC) is successfully developed by collecting the optimized valid data through the entire volume fraction of the structure. The adaptability and the efficiency of the proposed method is verified for topology optimization of the well-known MBB beams","Generative adversarial networks, Clustering analysis, Topology optimization, Deep convolutional GANs, Topology optimization validation curve",102957,,Advances in Engineering Software
96,@article: HARNOUNE2021100042,BERT based clinical knowledge extraction for biomedical knowledge graph construction and analysis,Ayoub Harnoune and Maryem Rhanoui and Mounia Mikram and Siham Yousfi and Zineb Elkaimbillah and Bouchra {El Asri},2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000410,https://doi.org/10.1016/j.cmpbup.2021.100042,"Background: Knowledge is evolving over time, often as a result of new discoveries or changes in the adopted methods of reasoning. Also, new facts or evidence may become available, leading to new understandings of complex phenomena. This is particularly true in the biomedical field, where scientists and physicians are constantly striving to find new methods of diagnosis, treatment and eventually cure. Knowledge Graphs (KGs) offer a real way of organizing and retrieving the massive and growing amount of biomedical knowledge. Objective: We propose an end-to-end approach for knowledge extraction and analysis from biomedical clinical notes using the Bidirectional Encoder Representations from Transformers (BERT) model and Conditional Random Field (CRF) layer. Methods: The approach is based on knowledge graphs, which can effectively process abstract biomedical concepts such as relationships and interactions between medical entities. Besides offering an intuitive way to visualize these concepts, KGs can solve more complex knowledge retrieval problems by simplifying them into simpler representations or by transforming the problems into representations from different perspectives. We created a biomedical Knowledge Graph using using Natural Language Processing models for named entity recognition and relation extraction. The generated biomedical knowledge graphs (KGs) are then used for question answering. Results: The proposed framework can successfully extract relevant structured information with high accuracy (90.7% for Named-entity recognition (NER), 88% for relation extraction (RE)), according to experimental findings based on real-world 505 patient biomedical unstructured clinical notes. Conclusions:In this paper, we propose a novel end-to-end system for the construction of a biomedical knowledge graph from clinical textual using a variation of BERT models","Knowledge graph, Biomedical informatics, Clinical data, Natural language processing, BERT",100042,,Computer Methods and Programs in Biomedicine Update
97,@article: SALVI2021100004,Impact of stain normalization and patch selection on the performance of convolutional neural networks in histological breast and prostate cancer classification,Massimo Salvi and Filippo Molinari and U Rajendra Acharya and Luca Molinaro and Kristen M. Meiburger,2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000033,https://doi.org/10.1016/j.cmpbup.2021.100004,Backgrou,"Convolutional neural networks, Deep learning, Digital pathology, Image analysis, Pre-processing",100004,,Computer Methods and Programs in Biomedicine Update
98,@article: ALZUBAIDI2021100025,Role of deep learning in early detection of COVID-19: Scoping review,Mahmood Alzubaidi and Haider Dhia Zubaydi and Ali Abdulqader Bin-Salem and Alaa A Abd-Alrazaq and Arfan Ahmed and Mowafa Househ,2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000240,https://doi.org/10.1016/j.cmpbup.2021.100025,Backgrou,"Deep learning, Machine learning, COVID-19, Coronavirus",100025,,Computer Methods and Programs in Biomedicine Update
99,@article: LAMBERTI2021100023,Blood cell classification using interpretable shape features: A Comparative study of SVM models and CNN-Based approaches,William Franz Lamberti,2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000227,https://doi.org/10.1016/j.cmpbup.2021.100023,"Background and Objective: Models to count blood cells have been extensively studied, but there are very few for classifying potential blood cells. This is crucial for verifying that what these systems are counting are in fact the correct object of interest. Furthermore, we have very little insight into which features are important for differentiating these classes in computational models. Methods:This paper presents a competitive solution for classifying red blood cells, white blood cells, and platelets from each other. Results:We were able to achieve an overall classification rate of about 99% and outperformed convolutional neural networks by about 10% by using the Blood Cell Count Dataset with a support vector machine, a polynomial kernel, and interpretable and explainable features. Further, we are also able to identify that the important features for classifying the three classes are the number of corners, the proportion of the area of the cell over the relevant area the cell occupies, the major axis relative length of the cell, and the relevant area surrounding the cell. Conclusion: We built a model for blood cell classification that is more interpretable and explainable while also outperforming the state-of-the-art","Blood cell classification, Shape classification, Explainable machine learning",100023,,Computer Methods and Programs in Biomedicine Update
100,@article: HASAN2021100022,A Hybrid Method of Covid-19 Patient Detection from Modified CT-Scan/Chest-X-Ray Images Combining Deep Convolutional Neural Network And Two- Dimensional Empirical Mode Decomposition,Nahian Ibn Hasan,2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000215,https://doi.org/10.1016/j.cmpbup.2021.100022,"The outbreak of the SARS-CoV-2/Covid-19 virus in 2019-2020 has made the world look for fast and accurate detection methods of the disease. The most commonly used tools for detecting Covid patients are Chest-X-ray or Chest-CT-scans of the patient. However, sometimes it’s hard for the physicians to diagnose the SARS-CoV-2 infection from the raw image. Moreover, sometimes, deep-learning-based techniques, using raw images, fail to detect the infection. Hence, this paper represents a hybrid method employing both traditional signal processing and deep learning technique for quick detection of SARS-CoV-2 patients based on the CT-scan and Chest-X-ray images of a patient. Unlike the other AI-based methods, here, a CT-scan/Chest-X-ray image is decomposed by two-dimensional Empirical Mode Decomposition (2DEMD), and it generates different orders of Intrinsic Mode Functions (IMFs). Next, The decomposed IMF signals are fed into a deep Convolutional Neural Network (CNN) for feature extraction and classification of Covid patients and Non-Covid patients. The proposed method is validated on three publicly available SARS-CoV-2 data sets using two deep CNN architectures. In all the databases, the modified CT-scan/Chest-X-ray image provides a better result than the raw image in terms of classification accuracy of two fundamental CNNs. This paper represents a new viewpoint of extracting preprocessed features from the raw image using 2DEMD","Two dimensional EMD, CNN, COVID-19, CT-Scan, Chest-X-Ray, Deep learning, IMF, Hybrid",100022,,Computer Methods and Programs in Biomedicine Update
101,@article: RAHMAN2021100015,IoT Enabled Automated Object Recognition for the Visually Impaired,Md. Atikur Rahman and Muhammad Sheikh Sadi,2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000148,https://doi.org/10.1016/j.cmpbup.2021.100015,ABSTRA,"Object Recognition, Visually Impaired, Single Shot Detection, Internet of Things (IoT), Currency Recognition",100015,,Computer Methods and Programs in Biomedicine Update
102,@article: CALDERON2021100036,BILSK: A bilinear convolutional neural network approach for skin lesion classification,Camilo Calderón and Karen Sanchez and Sergio Castillo and Henry Arguello,2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000355,https://doi.org/10.1016/j.cmpbup.2021.100036,"Background and objective: Skin lesions are areas of the dermis that have an abnormal growth or appearance compared to the surrounding area. They can be harmless such as a small scrape or severe as skin cancer. These dermis abnormalities increase in size over time and cause morbidity problems. Correct diagnosis of these skin lesions is crucial for successful treatment, which is generally too expensive. Convolutional neural networks (CNN) have been investigated for the classification of skin lesions with different training methods and techniques. However, the best results obtained by previous works show that there is a wide range to be achieved regarding detection, precision, and computational costs. Methods: Therefore, in this paper, we present a bilinear CNN approach capable of classifying seven skin lesions classes with the highest accuracy of the state-of-the-art and low computational cost. The framework proposed includes a data augmentation step to correct the data imbalance problem, transfer learning, and fine-tuning to improve the classification performance while reducing the computational cost. Several simulations were executed over the HAM10000 dataset. Results: The results show that a bilinear approach composed of the ResNet50 and the VGG16 architectures, increases accuracy by 2.7% compared to the state-of-the-art. Specifically, the proposed approach achieves an average of 0.9321 accuracy, 0.9292 precision, 0.9300 recall, 0.9321 F1 score, 0.9810 AUC, and requires 238.6 min for training. Conclusions: This performance increase can help to support the clinician diagnosis in order to provide a second opinion which can reduce the morbidity and treatment costs","Bilinear, Skin lesion, Neural network, Classification, Deep learning",100036,,Computer Methods and Programs in Biomedicine Update
103,@article: SAEEDIZADEH2021100007,COVID TV-Unet: Segmenting COVID-19 chest CT images using connectivity imposed Unet,Narges Saeedizadeh and Shervin Minaee and Rahele Kafieh and Shakib Yazdani and Milan Sonka,2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000069,https://doi.org/10.1016/j.cmpbup.2021.100007,"The novel corona-virus disease (COVID-19) pandemic has caused a major outbreak in more than 200 countries around the world, leading to a severe impact on the health and life of many people globally. By October 2020, more than 44 million people were infected, and more than 1,000,000 deaths were reported. Computed Tomography (CT) images can be used as an alternative to the time-consuming RT-PCR test, to detect COVID-19. In this work we propose a segmentation framework to detect chest regions in CT images, which are infected by COVID-19. An architecture similar to a Unet model was employed to detect ground glass regions on a voxel level. As the infected regions tend to form connected components (rather than randomly distributed voxels), a suitable regularization term based on 2D-anisotropic total-variation was developed and added to the loss function. The proposed model is therefore called ”TV-Unet”. Experimental results obtained on a relatively large-scale CT segmentation dataset of around 900 images, incorporating this new regularization term leads to a 2% gain on overall segmentation performance compared to the Unet trained from scratch. Our experimental analysis, ranging from visual evaluation of the predicted segmentation results to quantitative assessment of segmentation performance (precision, recall, Dice score, and mIoU) demonstrated great ability to identify COVID-19 associated regions of the lungs, achieving a mIoU rate of over 99%, and a Dice score of around 86%","Deep learning, Computed tomography, COVID-19, Image segmentation, Convolutional encoder decoder, Total variation",100007,,Computer Methods and Programs in Biomedicine Update
104,@article: MAYYA2021100013,Automated microaneurysms detection for early diagnosis of diabetic retinopathy: A Comprehensive review,Veena Mayya and Sowmya {Kamath S․} and Uma Kulkarni,2021,,2666-9900,https://www.sciencedirect.com/science/article/pii/S2666990021000124,https://doi.org/10.1016/j.cmpbup.2021.100013,"Diabetic retinopathy (DR), a chronic disease in which the retina is damaged due to small vessel damage caused by diabetes mellitus, is one of the leading causes of vision impairment in diabetic patients. Detection of the earliest clinical sign of the advent of DR is a critical requirement for intervention and effective treatment. Ophthalmologists are trained to identify DR, based on examining specific minute changes in the eye - microaneurysms, retinal haemorrhages, macular edema and changes in the retinal blood vessels. Segmentation of microaneurysms (MA) is a critical requirement for the early diagnosis of DR and has been the primary focus of the research community over the past few years. In this work, a systematic review of existing literature is carried out to examine the diagnostic use of automated MA detection and segmentation for early DR diagnosis. We mainly focus on existing early DR diagnosis techniques to understand their strengths and weaknesses. Though early diagnosis is performed using colour fundus photography, fluorescein angiography or optical coherence tomography angiography images, our study is limited to colour fundus based techniques. The early DR diagnosis methodologies reviewed in this article can be broadly classified into classical image processing, conventional machine learning (ML), and deep learning (DL) based techniques. Though significant progress has been achieved in these three classes of early DR diagnosis, several challenges and gaps still exist, underscoring a considerable scope for the development of fully automated, user-friendly early DR diagnosis and grading systems. We discuss in detail the challenges that need to be addressed in designing such effective, efficient, and robust algorithms for early DR diagnosis systems and also the ample scope for future research in this area","Diabetic retinopathy, Microaneurysm segmentation, Automated detection, Healthcare informatics, Interpretability, Predictive analytics, Machine learning",100013,,Computer Methods and Programs in Biomedicine Update
105,@article: SHAHBAZ2015405,Automatic generation of valid and invalid test data for string validation routines using web searches and regular expressions,Muzammil Shahbaz and Phil McMinn and Mark Stevenson,2015,,0167-6423,https://www.sciencedirect.com/science/article/pii/S0167642314001725,https://doi.org/10.1016/j.scico.2014.04.008,"Classic approaches to automatic input data generation are usually driven by the goal of obtaining program coverage and the need to solve or find solutions to path constraints to achieve this. As inputs are generated with respect to the structure of the code, they can be ineffective, difficult for humans to read, and unsuitable for testing missing implementation. Furthermore, these approaches have known limitations when handling constraints that involve operations with string data types. This paper presents a novel approach for generating string test data for string validation routines, by harnessing the Internet. The technique uses program identifiers to construct web search queries for regular expressions that validate the format of a string type (such as an email address). It then performs further web searches for strings that match the regular expressions, producing examples of test cases that are both valid and realistic. Following this, our technique mutates the regular expressions to drive the search for invalid strings, and the production of test inputs that should be rejected by the validation routine. The paper presents the results of an empirical study evaluating our approach. The study was conducted on 24 string input validation routines collected from 10 open source projects. While dynamic symbolic execution and search-based testing approaches were only able to generate a very low number of values successfully, our approach generated values with an accuracy of 34% on average for the case of valid strings, and 99% on average for the case of invalid strings. Furthermore, whereas dynamic symbolic execution and search-based testing approaches were only capable of detecting faults in 8 routines, our approach detected faults in 17 out of the 19 validation routines known to contain implementation errors","Test data generation, Web searches, Regular expressions",405-425,,Science of Computer Programming
106,@article: ALOMAR2022102693,SATDBailiff-mining and tracking self-admitted technical debt,Eman Abdullah AlOmar and Ben Christians and Mihal Busho and Ahmed Hamad AlKhalid and Ali Ouni and Christian Newman and Mohamed Wiem Mkaouer,2022,,0167-6423,https://www.sciencedirect.com/science/article/pii/S0167642321000861,https://doi.org/10.1016/j.scico.2021.102693,"Self-Admitted Technical Debt (SATD) is a metaphorical concept to describe the self-documented addition of technical debt to a software project in the form of source code comments. SATD can linger in projects and degrade source-code quality, but it can also be more visible than unintentionally added or undocumented technical debt. Understanding the implications of adding SATD to a software project is important because developers can benefit from a better understanding of the quality trade-offs they are making. However, empirical studies, analyzing the survivability and removal of SATD comments, are challenged by potential code changes or SATD comment updates that may interfere with properly tracking their appearance, existence, and removal. In this paper, we propose SATDBailiff, a tool that uses an existing state-of-the-art SATD detection tool, to identify SATD in method comments, then properly track their lifespan. SATDBailiff is given as input links to open source projects, and its output is a list of all identified SATDs, and for each detected SATD, SATDBailiff reports all its associated changes, including any updates to its text, all the way to reporting its removal. The goal of SATDBailiff is to aid researchers and practitioners in better tracking SATDs instances, and providing them with a reliable tool that can be easily extended. SATDBailiff was validated using a dataset of previously detected and manually validated SATD instances. SATDBailiff is publicly available as an open source, along with the manual analysis of SATD instances associated with its validation, on the project website.11https://smilevo.github.io/self-affirmed-refactoring/SCP20_index.htm","Self-admitted technical debt, Mining software repositories",102693,,Science of Computer Programming
